0,1,2,3,4,5,6,7,8,9,10,11,12,13
29,4,40083,10,15,4,10,1,4,1,0,0,40,2
44,4,211759,9,12,2,4,0,3,1,0,0,40,33
24,1,130534,9,12,4,4,1,4,1,0,0,40,39
32,4,115989,1,6,2,8,5,4,0,0,0,60,39
40,2,138634,11,8,2,4,0,4,1,0,0,40,39
22,4,24896,11,8,0,13,4,4,0,0,0,30,11
22,4,121471,1,6,4,12,1,4,0,0,0,40,39
48,4,187715,11,8,2,3,0,4,1,0,0,46,39
40,4,342164,11,8,5,1,4,4,0,0,0,37,39
31,4,201292,11,8,2,8,0,4,1,0,0,40,39
27,4,215955,15,9,2,1,0,4,1,2829,0,40,39
59,4,169982,9,12,2,4,0,4,1,0,2002,50,39
29,4,179498,11,8,2,4,0,4,1,0,0,40,11
64,4,86972,15,9,0,4,4,4,0,0,0,40,39
21,4,109952,0,5,2,7,0,4,1,0,0,50,39
24,2,452640,15,9,4,13,1,4,1,14344,0,50,39
20,4,301199,15,9,4,8,3,4,0,0,0,24,39
31,2,50442,15,9,4,1,3,0,0,0,0,25,39
27,4,83517,11,8,4,14,3,4,1,0,0,60,39
37,4,336880,15,9,2,14,0,4,1,0,0,50,39
35,4,379959,11,8,0,8,1,4,0,0,0,40,39
25,6,245369,11,8,5,3,3,4,1,0,0,35,39
35,4,65876,11,8,2,3,0,4,1,0,0,40,39
26,4,56929,9,12,4,4,1,2,1,0,0,50,0
41,4,206948,9,12,2,12,0,4,1,0,0,40,39
42,4,76487,11,8,2,1,0,4,1,0,0,45,39
42,4,228456,9,12,5,8,2,2,1,0,0,50,39
46,4,102388,14,14,2,10,0,4,1,15024,0,45,39
46,4,188386,10,15,2,4,0,4,1,15024,0,60,39
56,4,142182,8,10,2,3,0,4,1,0,0,45,39
71,6,322789,11,8,2,5,0,0,1,0,0,35,39
25,2,117833,9,12,4,10,1,4,0,0,0,35,39
48,6,58683,15,9,2,12,0,4,1,0,0,70,39
35,4,275522,5,3,6,8,4,4,0,0,0,80,39
42,4,106698,15,9,0,8,4,4,0,0,0,32,39
37,4,401998,11,8,6,7,4,4,0,0,0,20,39
23,4,230824,9,12,4,10,1,4,1,0,0,40,39
24,4,223811,15,9,2,3,0,4,1,0,0,40,39
40,4,199900,7,11,2,4,0,4,1,0,1848,55,39
62,0,72486,11,8,2,0,0,1,1,0,0,24,3
17,4,101626,6,4,4,7,3,4,1,0,0,20,39
57,5,119253,12,13,2,12,0,4,1,15024,0,65,39
27,5,376936,11,8,4,12,1,4,1,0,0,50,39
56,6,214323,1,6,2,3,0,4,1,0,0,40,39
48,4,173938,11,8,2,4,0,4,1,0,0,60,39
27,4,153291,14,14,2,10,5,4,0,0,0,50,39
66,6,293114,11,8,2,5,0,4,1,1409,0,40,39
19,0,128453,11,8,4,0,3,4,0,0,0,28,39
33,4,73054,11,8,0,12,4,4,0,0,0,40,39
58,4,200040,11,8,2,3,0,4,1,0,0,40,39
32,4,187901,8,10,4,4,1,4,0,0,0,23,39
47,4,27624,8,10,4,8,1,4,0,0,0,55,39
37,6,410919,11,8,4,3,3,4,1,0,0,35,39
30,4,166961,9,12,4,10,3,4,0,0,0,37,39
41,4,93885,15,9,0,12,4,4,0,0,0,48,39
28,4,410216,1,6,2,3,1,4,1,0,0,60,39
60,0,124487,15,9,0,0,1,4,0,0,0,40,39
18,0,395567,1,6,4,0,3,4,1,0,0,40,39
60,4,114263,9,12,0,4,1,4,0,0,0,40,18
50,4,167886,15,9,2,12,0,4,1,0,0,40,39
47,4,183013,11,8,2,8,0,4,1,0,0,40,39
27,2,273929,11,8,4,5,3,4,1,0,0,40,39
51,5,103995,7,11,4,12,1,4,0,0,0,25,39
69,4,130413,9,12,6,4,1,4,0,2346,0,15,39
20,0,150084,15,9,4,0,3,4,1,0,0,25,39
26,4,247025,11,8,4,11,4,4,1,0,0,44,39
33,4,205950,11,8,4,8,3,4,1,0,0,40,39
33,4,245378,0,5,2,7,0,4,1,0,0,40,39
27,4,199903,9,12,4,10,1,4,0,0,0,40,39
38,4,95654,11,8,2,1,5,4,0,0,0,60,39
31,4,158162,9,12,4,4,1,4,0,13550,0,50,39
26,4,288592,11,8,4,1,1,4,0,0,0,40,39
20,0,137876,15,9,4,0,3,4,1,0,0,40,39
20,4,161092,15,9,4,6,3,4,1,0,0,40,39
76,0,152802,15,9,2,0,0,4,1,0,0,8,39
48,4,185143,12,13,2,4,0,4,1,0,0,40,39
23,4,259109,7,11,2,8,5,4,0,0,0,40,33
21,4,654141,11,8,4,3,1,2,1,0,0,32,39
19,4,238474,15,9,4,12,3,4,1,0,0,25,39
23,0,72953,11,8,4,0,1,4,1,0,0,40,39
48,4,143299,11,8,4,7,1,2,1,0,0,40,39
48,5,149218,9,12,2,5,0,4,1,0,0,70,39
50,2,199995,9,12,0,11,1,4,1,0,0,40,39
44,5,78374,12,13,0,4,4,1,0,0,0,40,39
22,4,72310,1,6,4,14,1,4,1,0,0,65,39
40,4,226902,12,13,2,4,0,4,1,15024,0,50,39
38,6,152621,9,12,2,5,0,4,1,0,0,99,39
36,7,177064,15,9,4,4,4,4,0,0,0,40,39
42,4,141558,12,13,2,10,0,4,1,0,0,60,39
29,4,266043,6,4,2,14,0,4,1,0,0,40,39
46,6,246212,12,13,2,4,0,4,1,0,0,45,39
31,6,108468,14,14,2,10,0,4,1,0,0,60,39
55,0,123382,11,8,5,0,1,2,0,0,2001,40,39
23,4,197200,9,12,4,10,3,4,1,0,0,60,39
47,1,211123,11,8,2,3,0,4,1,0,0,40,39
26,4,202203,9,12,4,1,2,4,0,0,0,50,39
30,4,162442,9,12,2,10,5,4,0,7688,0,50,39
29,2,82393,11,8,4,6,4,1,1,0,1590,45,39
49,4,43910,11,8,2,1,5,4,0,0,0,30,39
35,4,196178,11,8,2,3,0,4,1,0,0,40,39
55,4,171467,11,8,0,3,4,2,1,0,0,48,39
25,4,141876,11,8,3,4,1,4,1,0,0,45,39
32,4,72744,11,8,4,3,3,4,1,0,0,40,39
53,5,135643,9,12,2,1,5,1,0,0,0,50,35
27,4,401508,11,8,4,8,4,2,0,0,0,40,39
33,6,103860,15,9,2,3,0,4,1,0,0,50,39
64,4,103021,5,3,2,3,0,4,1,0,0,40,39
51,4,21698,11,8,4,1,1,4,0,0,0,40,39
20,4,199011,15,9,4,6,3,4,1,0,0,12,39
30,4,218551,8,10,2,12,0,4,1,0,0,45,39
34,4,422836,11,8,0,10,4,4,1,0,0,40,26
42,4,183205,11,8,0,4,4,4,0,0,0,45,39
22,4,215546,7,11,4,4,1,4,1,0,0,55,39
33,4,189265,9,12,4,4,1,4,0,0,0,40,39
32,4,34437,11,8,4,14,3,4,1,0,0,40,39
19,4,178147,11,8,4,12,3,4,1,0,0,35,39
51,4,162988,0,5,0,8,4,4,0,0,0,25,39
45,6,160724,9,12,2,4,0,1,1,0,0,45,3
21,0,205939,15,9,4,0,3,4,1,0,0,40,39
33,4,34574,11,8,2,14,0,4,1,0,0,43,39
42,6,69333,8,10,2,14,0,4,1,4386,0,80,39
63,0,166425,15,9,6,0,1,2,0,0,0,24,39
18,4,265099,1,6,4,8,3,4,0,0,0,16,39
20,0,424034,15,9,4,0,3,4,1,0,0,15,39
37,6,162834,11,8,2,12,0,4,1,0,1902,45,39
23,4,117606,9,12,4,4,3,4,0,0,0,60,39
48,4,28497,11,8,2,3,0,4,1,0,0,40,39
55,4,92215,11,8,4,1,1,4,0,0,0,45,39
41,4,146659,9,12,2,10,0,4,1,0,0,70,39
33,2,147654,8,10,2,10,0,4,1,0,0,60,39
21,4,83580,15,9,4,10,3,0,0,0,0,4,39
90,4,115306,12,13,4,4,3,4,0,0,0,40,39
39,4,177277,11,8,2,7,0,4,1,0,0,45,39
52,6,237868,15,9,4,1,4,4,1,0,0,5,39
59,4,168569,14,14,4,10,1,4,1,0,0,50,39
38,6,357962,6,4,0,3,1,4,1,0,0,40,39
46,7,192323,11,8,0,4,1,4,1,0,0,40,39
64,4,477697,11,8,2,4,0,4,1,0,0,16,39
65,0,221881,1,6,2,0,0,4,1,0,0,40,26
21,4,98678,15,9,4,8,3,4,1,0,0,15,39
30,4,225231,15,9,0,4,1,4,1,8614,0,50,39
50,4,163671,11,8,2,3,0,4,1,0,0,40,39
49,2,37353,12,13,2,4,0,4,1,0,0,40,39
23,0,154373,9,12,4,0,1,4,0,0,0,50,39
43,4,150528,12,13,2,10,0,4,1,0,0,40,39
20,1,410446,11,8,4,1,2,4,1,0,0,20,39
35,4,141896,2,7,2,3,0,4,1,0,0,40,39
23,4,206861,15,9,4,13,3,4,1,0,0,25,39
37,5,205852,9,12,2,10,0,4,1,0,0,45,39
19,4,211355,11,8,4,1,3,4,1,0,0,12,39
33,4,198660,11,8,2,7,0,4,1,99999,0,56,39
56,4,179625,0,5,5,8,4,4,0,0,0,32,39
53,2,188644,4,2,2,8,0,4,1,0,0,40,26
49,4,149337,9,12,2,4,0,4,1,0,0,40,39
44,5,383493,11,8,2,3,0,4,1,0,0,60,39
23,4,462294,7,11,4,8,3,2,1,0,0,44,39
36,4,79649,15,9,2,12,0,4,1,0,0,40,39
57,6,181031,11,8,2,5,0,4,1,0,0,60,39
44,4,124563,11,8,2,7,0,2,1,0,0,40,39
58,4,115605,12,13,2,10,0,4,1,0,0,50,39
19,4,286002,15,9,4,1,2,4,1,0,0,30,27
23,4,417605,4,2,4,3,1,4,1,0,0,40,26
40,4,165309,15,9,2,14,0,4,1,0,0,43,39
36,4,176101,15,9,4,3,3,4,1,2174,0,60,39
60,0,153072,11,8,2,0,0,4,1,0,0,5,39
50,4,74879,11,8,3,6,4,4,0,0,0,40,39
28,4,319768,12,13,2,12,0,4,1,0,0,45,10
21,0,177287,15,9,4,0,3,4,0,0,0,40,39
31,4,363130,15,9,2,4,0,2,1,0,0,40,39
35,4,325802,7,11,0,6,4,4,0,0,0,24,39
69,2,197288,11,8,2,4,0,4,1,0,0,35,39
61,0,229744,3,1,2,0,0,4,1,3942,0,20,26
48,4,165267,0,5,2,5,0,2,1,0,0,40,39
19,4,106273,15,9,4,12,3,4,0,0,0,38,39
38,4,197711,0,5,0,7,1,1,0,0,0,40,32
44,2,68318,12,13,4,10,3,4,0,0,0,55,39
54,4,146834,11,8,0,14,1,4,1,0,0,45,39
60,6,236470,5,3,2,5,0,4,1,0,0,40,39
46,4,369538,15,9,2,12,0,4,1,0,0,40,39
28,2,207213,7,11,4,3,3,4,1,0,0,5,39
55,4,165881,11,8,2,4,0,4,1,0,0,40,39
54,4,143865,11,8,0,12,4,4,0,0,0,35,39
28,4,125321,11,8,4,7,1,4,0,0,0,40,39
23,0,191444,11,8,4,0,3,4,1,0,0,40,39
30,4,177522,11,8,2,1,3,4,0,0,0,20,39
22,4,113703,15,9,4,12,2,4,1,0,0,20,39
38,4,130007,9,12,4,8,1,4,1,0,0,40,39
52,4,259363,11,8,2,3,0,4,1,0,0,50,39
47,4,329144,11,8,2,12,0,4,1,4386,0,45,39
49,4,176814,15,9,2,3,0,4,1,0,0,50,2
26,4,165673,11,8,2,12,0,4,1,0,0,40,39
59,6,32855,5,3,2,5,0,4,1,0,0,70,39
35,4,406051,10,15,4,10,1,4,0,0,0,80,39
38,1,95432,11,8,2,1,0,4,1,0,0,40,39
37,4,155064,8,10,0,10,4,4,0,0,0,40,39
18,4,151150,0,5,4,5,3,4,1,0,0,27,39
33,4,111363,9,12,2,4,0,4,1,0,0,40,39
21,4,236684,15,9,4,8,2,2,0,0,0,8,39
69,4,136218,1,6,4,7,1,4,0,0,0,40,39
47,4,178309,6,4,4,8,4,4,0,0,0,50,39
62,6,136684,11,8,6,1,2,4,0,0,0,30,39
29,4,250967,8,10,2,10,0,4,1,0,0,40,39
23,4,228230,15,9,2,12,5,4,0,0,0,47,39
35,4,126675,11,8,0,3,1,4,1,0,0,46,0
33,4,33117,7,11,2,11,0,4,1,0,0,40,39
37,4,191754,9,12,2,1,0,4,1,0,0,50,39
49,4,305657,5,3,2,7,0,4,1,0,0,40,39
54,4,249860,1,6,0,9,4,2,0,0,0,10,39
42,7,160369,12,13,2,10,0,4,1,0,0,50,39
36,7,170861,11,8,5,8,3,4,0,0,0,32,39
30,4,161572,11,8,2,8,5,4,0,0,0,45,39
47,4,207140,11,8,0,1,1,4,0,0,0,38,39
57,0,155259,15,9,0,0,1,4,0,0,0,40,39
39,4,185053,11,8,4,7,1,4,0,0,0,40,39
57,6,175942,15,9,6,4,2,4,1,0,0,25,39
48,4,155509,11,8,4,1,1,2,0,0,0,16,38
22,4,396895,4,2,2,3,0,4,1,0,0,35,26
44,4,126199,15,9,0,14,4,4,1,1831,0,50,39
58,6,33309,11,8,6,5,1,4,1,0,0,80,39
30,4,248588,2,7,0,8,1,4,0,0,0,40,39
43,6,64112,15,9,2,5,0,4,1,0,0,50,39
41,5,82049,11,8,2,3,0,4,1,0,0,40,39
90,4,311184,9,12,2,12,0,4,1,0,0,20,0
24,4,433330,11,8,0,7,1,4,1,0,0,40,39
31,4,206046,11,8,0,7,1,4,1,0,0,40,39
23,4,173679,15,9,4,6,1,4,1,0,0,40,39
70,4,405362,5,3,6,8,4,2,0,0,0,38,39
36,4,213008,11,8,0,5,1,4,1,0,0,40,39
26,4,365289,11,8,0,7,1,4,1,0,0,40,39
74,6,146929,11,8,2,12,0,4,1,0,0,55,39
43,6,116666,14,14,2,10,0,3,1,0,0,35,39
60,4,282923,15,9,2,10,0,4,1,7298,0,40,39
47,4,23545,15,9,2,6,0,4,1,0,0,40,39
42,7,55764,7,11,0,10,1,2,1,0,0,40,39
39,4,365739,11,8,2,3,0,4,1,0,0,40,39
41,5,32185,9,12,2,13,0,4,1,0,0,40,39
42,4,349884,0,5,2,3,0,4,1,0,0,35,39
25,4,178037,11,8,4,12,4,4,1,0,0,40,39
34,4,169527,15,9,2,12,5,4,0,4386,0,20,39
25,4,120450,11,8,4,8,1,4,1,0,0,40,39
60,1,129379,15,9,2,13,0,4,1,0,0,40,39
34,4,243165,9,12,2,8,0,4,1,0,0,30,39
51,4,82578,12,13,2,10,0,4,1,0,0,38,2
58,4,87329,1,6,2,1,0,4,1,0,0,48,39
18,4,294387,1,6,4,6,1,4,1,0,0,40,39
23,4,214120,11,8,4,9,3,4,1,0,0,40,39
33,4,123291,11,8,2,7,0,4,1,0,0,84,39
26,4,211695,9,12,4,10,3,4,1,0,0,40,39
64,4,63676,0,5,2,8,0,2,1,0,0,40,39
28,4,535978,15,9,2,3,0,4,1,0,0,40,39
41,4,107584,11,8,2,7,0,4,1,0,0,40,39
40,4,520586,15,9,0,1,4,4,0,0,0,39,39
21,4,136873,15,9,4,10,3,4,1,0,0,10,39
29,6,116207,11,8,2,10,0,4,1,0,0,65,39
31,4,196791,14,14,0,10,1,4,0,0,0,45,39
32,5,343872,15,9,2,14,0,2,1,0,0,35,14
21,4,308237,4,2,2,6,0,4,1,0,0,40,26
33,2,154874,15,9,2,11,0,4,1,0,0,40,39
23,4,233626,9,12,4,12,1,4,1,0,0,25,39
45,4,738812,11,8,2,3,0,4,1,0,0,46,39
28,6,115945,15,9,4,10,4,4,1,0,0,40,39
42,4,74949,15,9,0,10,1,4,1,0,0,40,39
34,4,221324,11,8,4,7,4,2,0,0,0,40,39
40,6,223881,14,14,2,10,0,4,1,99999,0,70,39
20,4,47541,15,9,4,12,3,4,1,0,0,30,39
23,4,126550,11,8,4,3,2,4,1,0,0,40,39
39,6,195253,14,14,2,10,0,4,1,0,0,45,39
21,4,174503,11,8,4,1,1,4,0,0,0,30,39
38,0,338212,15,9,2,0,5,4,0,0,0,20,39
40,4,390369,11,8,0,3,3,4,1,0,0,40,39
38,4,180342,9,12,2,1,0,4,1,0,0,40,39
19,4,219742,15,9,4,8,3,4,0,0,0,15,39
28,4,23324,15,9,4,6,1,4,1,0,0,40,39
53,4,113176,11,8,0,12,1,4,0,2597,0,40,39
39,4,80680,15,9,0,7,3,4,0,0,0,40,39
24,4,127753,2,7,4,3,2,4,1,0,0,40,39
22,4,203182,9,12,4,4,4,4,0,0,0,30,39
43,4,281138,11,8,5,7,1,4,0,0,0,40,39
27,4,29732,9,12,4,10,1,4,0,4865,0,36,39
23,0,243190,15,9,4,0,3,1,1,0,0,20,3
23,4,378546,15,9,4,3,3,4,1,0,0,40,39
24,4,184400,11,8,4,14,3,1,1,0,0,30,0
30,6,281030,11,8,4,12,4,4,1,0,0,66,39
24,4,68577,8,10,2,14,0,4,1,0,0,40,39
66,4,193132,6,4,5,8,1,2,0,0,0,30,39
25,4,194352,9,12,0,10,1,4,0,0,0,44,39
69,4,512992,1,6,2,10,0,2,1,0,0,45,39
50,6,27539,15,9,2,5,0,4,1,7688,0,40,39
29,4,228860,15,9,2,8,0,4,1,0,0,35,39
22,4,148187,1,6,4,8,2,4,1,0,0,40,39
25,6,266668,11,8,4,10,1,4,1,0,0,40,39
26,4,187652,7,11,4,13,3,4,1,0,0,40,39
40,4,175686,15,9,0,1,4,4,0,0,0,40,39
49,7,269417,10,15,4,4,1,4,0,0,2258,50,39
40,6,57233,8,10,2,4,0,4,1,0,0,40,39
47,2,287480,12,13,2,10,0,4,1,0,0,40,39
28,4,346406,11,8,2,7,0,4,1,0,1672,50,39
17,6,181317,0,5,4,5,3,4,1,0,0,35,39
25,4,349190,7,11,4,6,3,4,1,0,0,20,39
34,4,175878,15,9,4,3,1,4,1,0,0,40,39
46,4,195023,11,8,3,7,1,4,0,0,0,40,4
22,4,190903,1,6,2,1,5,4,0,0,0,20,39
32,4,118551,11,8,0,8,4,4,0,0,0,80,39
41,4,172307,6,4,2,3,0,4,1,0,0,40,39
40,5,102226,11,8,2,4,0,4,1,0,0,40,39
64,4,47298,10,15,2,10,0,4,1,0,0,60,39
34,4,183557,11,8,0,7,1,4,0,0,0,25,39
34,4,248584,11,8,4,3,1,4,1,0,0,55,39
32,4,184440,15,9,2,7,0,4,1,3464,0,40,39
20,0,95989,15,9,4,0,3,4,0,0,0,40,39
28,4,87239,15,9,2,4,0,4,1,0,0,50,39
26,4,190469,9,12,4,13,1,4,1,0,0,40,39
30,2,364310,9,12,4,10,1,2,0,0,0,40,11
35,4,183800,9,12,2,1,0,4,1,0,0,40,39
27,4,147340,11,8,4,8,1,4,0,0,0,50,39
22,4,139190,11,8,4,3,3,4,1,0,0,50,39
50,5,176751,12,13,0,4,1,4,1,0,0,80,39
32,4,127610,9,12,2,10,5,4,0,0,1902,32,39
40,4,189666,11,8,2,8,0,4,1,0,0,45,39
36,1,343052,11,8,2,1,5,4,0,0,0,40,39
42,4,272910,11,8,0,8,1,4,0,0,0,40,39
51,4,392286,11,8,2,14,0,4,1,0,0,40,39
44,1,344060,14,14,2,10,0,4,1,0,0,40,39
37,2,117760,8,10,4,11,1,4,1,4650,0,40,39
50,1,339905,15,9,2,4,0,4,1,0,0,40,39
73,2,45784,15,9,4,10,2,4,0,0,0,11,39
20,4,34590,15,9,4,5,3,4,1,0,0,60,39
60,6,25825,11,8,0,3,1,4,1,0,0,50,39
50,5,152810,15,9,2,7,0,4,1,0,0,70,11
71,4,196610,5,3,6,4,1,4,1,6097,0,40,39
42,0,195124,11,8,2,0,0,4,1,0,0,60,6
31,4,127215,15,9,2,12,0,4,1,0,0,40,39
56,4,83196,11,8,2,4,0,4,1,0,0,50,39
23,0,138768,9,12,4,0,3,4,1,2907,0,40,39
47,1,323798,9,12,2,4,0,4,1,0,0,40,39
43,4,171841,9,12,2,12,0,4,1,0,0,40,39
59,4,226922,11,8,0,12,4,4,0,0,1762,30,39
31,4,217460,11,8,0,3,1,4,1,0,0,45,39
57,4,245193,12,13,2,4,0,4,1,0,0,60,39
27,4,37088,7,11,4,8,1,4,1,0,0,40,39
53,4,304504,15,9,2,14,0,4,1,0,1887,45,39
42,4,202188,15,9,0,4,1,4,0,0,1741,50,39
35,4,168322,1,6,2,5,0,4,1,0,0,40,39
20,4,124751,15,9,4,1,3,4,0,0,0,24,39
24,4,381895,1,6,0,7,4,4,0,0,0,40,39
54,4,185407,9,12,2,4,0,4,1,0,0,60,39
50,4,189107,11,8,2,7,0,4,1,0,0,40,39
41,4,302122,8,10,0,3,1,4,0,0,0,40,39
21,4,27049,15,9,4,1,3,4,0,0,0,12,39
51,6,306784,11,8,2,4,0,4,1,0,0,30,39
39,6,93319,11,8,4,12,2,4,0,0,0,4,39
60,4,114413,7,11,2,12,0,4,1,0,0,30,39
45,2,191776,12,13,0,10,1,4,0,0,0,40,39
55,4,98746,15,9,2,13,0,4,1,0,0,50,2
55,7,337599,15,9,0,1,1,4,1,0,0,40,39
19,0,195282,11,8,4,0,3,2,0,0,0,20,39
27,4,193898,9,12,0,4,1,4,1,0,0,52,39
23,4,440456,9,12,4,8,1,4,1,0,0,40,39
24,4,174461,7,11,0,8,1,4,0,0,0,22,39
51,1,45334,15,9,2,11,0,1,1,0,0,70,0
31,4,217962,15,9,4,11,2,2,1,0,0,40,0
63,0,257876,14,14,2,0,0,4,1,0,0,40,39
20,4,286734,15,9,4,1,1,3,0,0,0,35,39
30,4,403433,9,12,4,10,1,2,1,0,0,50,39
22,4,199336,15,9,4,7,3,4,1,0,0,25,39
30,4,227886,11,8,4,4,3,2,0,0,0,35,23
47,4,162034,9,12,2,12,0,4,1,0,0,60,39
39,4,98948,7,11,4,12,1,4,0,0,0,40,39
28,4,226891,15,9,4,1,4,1,0,0,0,30,0
19,4,116562,11,8,4,8,3,4,0,0,0,40,39
43,4,289669,12,13,0,10,4,4,0,0,2547,40,39
38,6,239045,10,15,2,10,0,4,1,0,0,50,39
20,4,37932,11,8,4,8,3,4,1,0,0,50,39
34,7,216283,9,12,2,10,5,4,0,0,0,45,39
33,4,285131,11,8,2,3,0,4,1,0,0,40,39
32,4,257068,15,9,3,14,1,4,0,0,0,37,39
71,6,130436,3,1,0,3,1,4,0,0,0,28,39
29,4,263831,9,12,4,1,3,4,0,0,0,40,39
64,4,114994,15,9,5,8,1,4,1,0,0,40,39
17,4,117477,0,5,4,8,3,4,1,0,0,40,39
24,7,231473,7,11,2,1,0,4,1,0,0,30,39
43,2,105862,15,9,2,1,5,4,0,0,1902,40,39
35,4,186183,11,8,2,14,0,4,1,15024,0,80,39
21,0,228649,15,9,4,0,3,4,1,0,0,20,39
36,6,295127,11,8,2,5,0,4,1,0,0,84,39
36,4,186808,9,12,2,3,3,4,1,0,0,40,39
35,4,308945,11,8,0,13,4,4,0,0,0,75,39
45,2,55377,9,12,2,10,0,2,1,0,0,40,39
32,1,128714,11,8,4,8,3,2,0,0,0,32,39
24,4,190968,11,8,2,12,0,4,1,0,0,48,39
26,4,283715,11,8,4,3,3,4,1,0,0,40,39
25,2,124483,9,12,4,1,1,1,1,0,0,20,19
17,5,61838,0,5,4,3,3,4,1,0,0,40,39
25,4,255004,0,5,4,3,1,4,1,0,0,40,39
25,4,262778,9,12,4,12,1,4,0,6849,0,50,39
36,4,31438,1,6,2,14,0,4,1,0,0,43,39
54,0,133963,11,8,6,0,3,4,0,0,0,40,39
42,4,54202,9,12,4,12,1,4,1,10520,0,50,39
40,4,289309,15,9,0,8,1,4,0,0,0,48,39
53,5,128272,10,15,2,4,0,4,1,0,0,70,39
42,4,146659,10,15,2,10,0,4,1,0,1902,50,39
57,4,94429,11,8,2,6,0,4,1,0,0,40,39
31,4,345277,9,12,0,10,1,4,0,0,0,40,39
30,4,112115,9,12,2,4,0,4,1,0,0,50,39
32,7,104509,11,8,0,8,1,4,0,0,0,25,39
19,4,60367,11,8,4,8,3,4,0,0,0,13,39
25,4,177017,11,8,4,12,1,4,1,0,1504,37,39
46,4,403911,8,10,2,3,0,2,1,0,0,40,39
33,6,173495,11,8,2,3,0,4,1,0,0,50,39
26,4,256000,14,14,2,10,0,4,1,99999,0,60,39
18,4,217743,1,6,4,12,3,4,0,0,0,40,39
41,4,188615,15,9,2,3,0,4,1,0,0,40,39
42,4,384236,12,13,2,10,0,4,1,7688,0,40,39
37,4,324947,9,12,2,6,0,4,1,0,0,40,39
46,2,222115,9,12,0,1,1,4,0,99999,0,40,39
43,4,220776,12,13,2,4,0,4,1,0,0,35,39
51,4,154949,11,8,6,7,1,2,0,0,0,40,39
66,2,222810,15,9,0,8,2,4,0,7896,0,40,0
43,6,315971,12,13,4,4,1,4,0,0,0,40,39
26,4,64293,15,9,4,10,1,4,0,0,0,35,39
63,0,247986,14,14,2,0,0,4,1,0,0,30,39
34,6,426431,9,12,2,3,0,4,1,0,0,40,39
63,4,174018,15,9,2,12,0,2,1,0,0,40,39
20,2,188950,15,9,4,11,3,4,1,0,0,25,39
40,0,170649,15,9,2,0,0,4,1,0,0,8,39
45,4,116163,11,8,5,4,1,4,0,0,0,40,39
23,4,410439,11,8,4,1,3,4,1,0,0,25,39
19,4,35245,11,8,4,14,3,4,1,0,0,40,39
49,2,67001,11,8,2,14,0,4,1,0,0,40,39
27,4,50132,15,9,0,12,1,4,1,0,0,50,39
33,4,323069,8,10,0,8,4,4,0,0,0,40,39
50,4,88926,11,8,2,1,5,4,0,5178,0,40,39
58,4,177368,11,8,2,3,0,4,1,0,0,40,39
47,5,350759,11,8,2,4,0,4,1,0,0,40,39
58,4,146477,12,13,2,4,0,4,1,15024,0,40,12
25,4,199472,8,10,4,1,1,4,0,0,0,38,39
46,6,28281,9,12,2,5,0,4,1,0,0,40,39
60,4,139586,8,10,6,4,4,1,0,0,0,40,39
21,4,180190,8,10,2,5,0,4,1,0,0,46,39
25,0,122745,11,8,4,0,3,4,1,0,1602,40,39
47,4,216999,11,8,2,12,0,4,1,0,0,45,39
60,4,118197,15,9,2,3,0,4,1,0,0,65,39
27,4,169958,4,2,4,3,3,4,1,0,0,40,0
23,7,103588,15,9,4,1,3,4,1,0,0,25,39
36,4,238415,8,10,2,12,0,4,1,0,0,50,39
65,4,123965,9,12,6,8,1,4,0,0,0,40,39
57,4,217886,11,8,6,1,1,4,0,0,0,36,39
20,7,158206,7,11,4,10,1,4,1,0,0,30,39
50,7,45961,9,12,3,10,1,4,1,6849,0,40,39
42,2,176716,12,13,0,10,1,4,1,0,0,40,39
61,0,135285,11,8,2,0,0,4,1,0,2603,32,39
30,4,129227,11,8,6,1,1,4,0,0,0,40,39
24,4,442274,11,8,4,4,3,4,1,0,0,40,39
23,4,196827,15,9,2,7,0,4,1,0,1902,40,39
20,4,379525,15,9,4,8,3,4,0,0,0,10,39
19,4,187352,11,8,2,3,0,4,1,0,0,40,39
35,4,200153,12,13,2,4,0,4,1,0,0,45,39
24,4,280960,11,8,2,7,5,4,0,0,0,24,39
26,0,221626,9,12,2,0,5,4,0,0,0,40,39
43,4,158926,12,13,2,10,5,1,0,0,0,50,35
34,4,189809,15,9,2,4,0,2,1,0,0,52,23
37,4,127918,15,9,4,14,4,4,0,0,0,20,33
54,4,146834,0,5,2,7,0,4,1,0,0,60,39
27,4,178778,11,8,2,14,0,4,1,0,0,40,39
53,7,104501,10,15,2,10,0,4,1,0,0,40,0
24,4,172987,9,12,2,13,0,4,1,0,0,50,39
28,4,65171,15,9,2,1,0,4,1,0,0,40,39
41,1,19914,9,12,2,1,5,1,0,0,0,40,30
45,6,239093,15,9,2,4,0,0,1,3137,0,40,39
29,0,410351,9,12,4,0,1,4,1,0,0,40,39
23,2,430828,15,9,5,4,4,2,1,0,0,40,39
25,2,182380,11,8,4,3,3,4,1,0,0,40,39
46,4,153254,11,8,2,7,0,2,1,0,0,40,39
41,0,149385,11,8,4,0,1,4,0,0,0,30,39
21,4,256356,1,6,4,9,2,4,0,0,0,40,26
27,4,215504,9,12,2,12,0,4,1,0,1848,55,39
25,4,238964,15,9,2,3,0,4,1,0,0,60,39
52,4,206862,11,8,2,3,0,4,1,0,0,40,39
20,4,70240,11,8,4,12,3,1,0,0,0,24,30
